users,in_degree,out_degree,betweenness,pagerank,eigenvector
450,0.0015806111696522653,0.0,0.0,0.0001959480732989172,0.00248549362538183
451,0.0036880927291886192,0.001053740779768177,0.00196496514828139,0.0003755876745876968,0.008531639419774282
452,0.004214963119072708,0.0,0.0,0.0003271256796858896,0.013425556930066746
453,0.002107481559536354,0.0015806111696522653,0.0003665910861368867,0.00024445574640808755,0.006595695112354621
454,0.028977871443624865,0.022655426765015804,0.0033170242863087727,0.001945327342788597,0.07241579486500183
455,0.0005268703898840885,0.0,0.0,0.000144237667591054,0.0019405400149223354
456,0.022655426765015804,0.018967334035827184,0.002554942698536239,0.0016992524902791225,0.057412406111807646
457,0.0015806111696522653,0.0005268703898840885,5.267371507094718e-06,0.00021465599719340235,0.002744357481689202
458,0.0005268703898840885,0.0,0.0,0.000144237667591054,0.0019405400149223354
459,0.001053740779768177,0.0,0.0,0.00017669753203075872,0.004662095932156065
460,0.02054794520547945,0.0073761854583772385,0.003124651921893425,0.0015652101651283438,0.05184454236555885
461,0.001053740779768177,0.0005268703898840885,0.0,0.0002340727579976032,0.004513975834788816
462,0.011064278187565857,0.012644889357218123,0.0038936165512572225,0.0011546956164756256,0.03378854449548683
463,0.018967334035827184,0.0136986301369863,0.0015566382283951077,0.0012785953323164248,0.04362616150340239
464,0.0036880927291886192,0.0,0.0,0.00021019352095705588,0.011029341686367303
465,0.004214963119072708,0.0031612223393045306,8.966679711869107e-05,0.0002964480716949761,0.013546989870357998
466,0.005268703898840885,0.0015806111696522653,3.289487446280862e-05,0.0003294489625411879,0.01766684347097001
467,0.001053740779768177,0.0005268703898840885,8.461937048444278e-08,0.00019434721944967375,0.004430719552489425
468,0.011591148577449946,0.008429926238145416,0.0007145508677663042,0.0011138684977113785,0.02310376669068143
469,0.004741833508956796,0.00684931506849315,8.821238091094687e-05,0.0005971675853322894,0.01144798400894382
470,0.0031612223393045306,0.0031612223393045306,6.95738049808301e-05,0.0002874492262815809,0.006341170470507677
471,0.002107481559536354,0.0,0.0,0.0002296856628760218,0.003640286632031504
472,0.004214963119072708,0.0005268703898840885,1.2526183472003905e-06,0.00036185520664664024,0.015366388260398066
473,0.004741833508956796,0.0036880927291886192,0.00010044664194717183,0.00047643061166011504,0.015045959324986417
474,0.02054794520547945,0.028977871443624865,0.0028874240093308147,0.0015852666157031624,0.0529530755811665
475,0.04214963119072708,0.028977871443624865,0.00810515714684419,0.0029911742403621773,0.08635551402444719
476,0.002107481559536354,0.0,0.0,0.00019188109442606303,0.006211018007180197
477,0.004214963119072708,0.0026343519494204425,0.00014275680634835765,0.0006400588839971737,0.008679412185540655
478,0.001053740779768177,0.0,0.0,0.00014014937659494103,0.0011311459699763747
479,0.023182297154899893,0.020021074815595362,0.001532578425632212,0.001538340003305707,0.06450056106987972
480,0.005268703898840885,0.0005268703898840885,6.613573464503777e-06,0.0003150510003612124,0.013789070181304796
481,0.023182297154899893,0.020021074815595362,0.0013153289783490608,0.0016877593452926602,0.05910537768943854
482,0.0273972602739726,0.02792413066385669,0.0035801325506119508,0.0017834314502694912,0.08635950434837873
483,0.009483667017913592,0.015806111696522653,0.000864145566913432,0.0006688856707117998,0.025194897014586222
484,0.002107481559536354,0.0031612223393045306,2.535456141480487e-05,0.00023730304591230338,0.004757106193271457
485,0.0005268703898840885,0.001053740779768177,0.0,0.00023066580662524052,0.00040598032131640253
486,0.0005268703898840885,0.0,0.0,0.00015706384966443021,0.001042978603262076
487,0.005268703898840885,0.004214963119072708,0.00011582088539828378,0.00040587520721213654,0.017613399492309112
488,0.0036880927291886192,0.002107481559536354,0.0005527963606089548,0.00045131839021210685,0.012560889486834651
489,0.002107481559536354,0.0005268703898840885,6.328180900319488e-07,0.00021714518789358163,0.009306656904250902
490,0.001053740779768177,0.0,0.0,0.00015598581967329352,0.002809142878550138
491,0.0005268703898840885,0.0,0.0,0.00013556687765240184,0.0010725566764260052
492,0.007903055848261327,0.012644889357218123,0.00035976014221322713,0.0006709704139589314,0.017655280928443092
493,0.001053740779768177,0.0015806111696522653,9.995199630548522e-06,0.0001889086036653728,0.0028834080706537503
494,0.004741833508956796,0.0073761854583772385,0.0005136729762018141,0.00043904885475542474,0.015298938226972644
495,0.032665964172813484,0.029504741833508954,0.0056830603374244965,0.0023542445940052626,0.07718709074824115
496,0.004741833508956796,0.005268703898840885,0.00010173620921819358,0.0005242784187441035,0.013908427511582605
497,0.004214963119072708,0.004214963119072708,6.637776453973728e-05,0.0003804013267899339,0.012117006716576902
498,0.02370916754478398,0.022655426765015804,0.005973401927350331,0.0021171661698810612,0.06300323428521754
499,0.001053740779768177,0.0,0.0,0.00016698633703886634,0.006034700047753666
500,0.0015806111696522653,0.0,0.0,0.00017091643312745205,0.00509309026964614
501,0.0036880927291886192,0.0031612223393045306,2.655372565415414e-05,0.0005367263591545962,0.008429081015639136
502,0.032139093782929395,0.0184404636459431,0.0042473309005531396,0.0018814275422621583,0.07068487235223796
503,0.007903055848261327,0.012118018967334035,0.0009937715011499274,0.0006456148743432409,0.02487827361452845
504,0.011064278187565857,0.008956796628029505,0.0008686272307480007,0.0008776321059642722,0.030849871545588475
505,0.0015806111696522653,0.0,0.0,0.00023360460469595558,0.0060631042024094734
506,0.0005268703898840885,0.0,0.0,0.00013556687765240184,0.0010725566764260052
507,0.0026343519494204425,0.0026343519494204425,3.177074383403183e-05,0.0003535412281781937,0.003555210476053988
508,0.002107481559536354,0.001053740779768177,6.26152239830815e-06,0.00026483314259240605,0.0073017067795399645
509,0.02160168598524763,0.026343519494204423,0.002054420844626345,0.0017399149346639107,0.055538863194397624
510,0.0005268703898840885,0.0,0.0,0.00016192085980284472,0.002114162858355021
511,0.004214963119072708,0.0015806111696522653,8.693978586009122e-05,0.00038912729407055975,0.010264658376547872
512,0.002107481559536354,0.0,0.0,0.00020846569373016345,0.004955016406205444
513,0.028977871443624865,0.020021074815595362,0.0036245449594819548,0.0026435381651144156,0.0692301265431489
514,0.019494204425711273,0.01738672286617492,0.0037736732107436144,0.002054568992956548,0.04706990239375018
515,0.004214963119072708,0.0005268703898840885,4.157194749409061e-06,0.00040253320116547117,0.013971105633236369
516,0.005268703898840885,0.004741833508956796,0.00045743105542300853,0.000575732484407617,0.010557201273887937
517,0.0073761854583772385,0.010010537407797681,0.0010519310521349338,0.0007038392755722811,0.016786145033195234
518,0.00684931506849315,0.0073761854583772385,0.0010001547508583443,0.0005615087658909365,0.018025533117111206
519,0.002107481559536354,0.0,0.0,0.00022474717289075382,0.005855143297002702
520,0.005795574288724973,0.008429926238145416,0.00040182387036870353,0.0005140443599838789,0.01501468319278016
521,0.001053740779768177,0.0005268703898840885,3.3847422571022337e-06,0.00023793568865878862,0.0022411177567722472
522,0.0015806111696522653,0.0015806111696522653,6.389660768469151e-06,0.0002768762555006122,0.001914170061149156
523,0.025816649104320334,0.046364594309799785,0.017117410917622856,0.002117141880492313,0.0594828077240921
524,0.0005268703898840885,0.0,0.0,0.00014396397436499487,0.001736586202124133
525,0.013171759747102212,0.013171759747102212,0.0017817369524602796,0.000885943118079395,0.029894433831251968
526,0.001053740779768177,0.0005268703898840885,0.0,0.0003065280511635498,0.0006922936450414725
527,0.015806111696522653,0.006322444678609061,0.0008046586608961376,0.0012513397700095112,0.049004783749323766
528,0.0036880927291886192,0.0,0.0,0.00025922232650766285,0.012064960144700165
529,0.0015806111696522653,0.0,0.0,0.0001820507290090052,0.004955271818448887
530,0.001053740779768177,0.0,0.0,0.00017022666098798678,0.0015852750258082266
531,0.0005268703898840885,0.0,0.0,0.00015706384966443021,0.001042978603262076
532,0.00684931506849315,0.005795574288724973,0.00014660228403934637,0.0006170841024453259,0.019523587251631502
533,0.0005268703898840885,0.0,0.0,0.00014124121630241395,0.002027240162146836
534,0.004214963119072708,0.001053740779768177,5.2528903795425364e-05,0.0003679970812389439,0.01203902305200112
535,0.0015806111696522653,0.0015806111696522653,7.069862538158567e-06,0.0001981924122218726,0.005187536034297467
536,0.026343519494204423,0.022128556375131715,0.0027929059475809283,0.00208255580727778,0.05292489708606437
537,0.006322444678609061,0.0073761854583772385,0.0002177387420446895,0.000572631649953914,0.007402210975259891
538,0.01791359325605901,0.01053740779768177,0.001612661882881385,0.0012042592975507079,0.05195292329329077
539,0.0031612223393045306,0.011064278187565857,7.348814533467034e-05,0.00032295042137335734,0.007954721451031526
540,0.01685985247629083,0.0136986301369863,0.0015985852423388912,0.0016241309502104883,0.03678707494800974
541,0.002107481559536354,0.0005268703898840885,9.600078386761017e-06,0.0002355320096189171,0.007165755323237291
542,0.029504741833508954,0.026343519494204423,0.003173193077059679,0.0026785520378683376,0.07554614403718592
543,0.005795574288724973,0.004214963119072708,0.00012624278929090633,0.0004612691204273013,0.020811133446836574
544,0.012644889357218123,0.006322444678609061,0.00046581456669742835,0.0008791708564921458,0.025774661103742772
545,0.008956796628029505,0.006322444678609061,0.0002420788269640482,0.0009236628970426589,0.01654691722830993
546,0.012118018967334035,0.022128556375131715,0.002094983088631346,0.0010577278921034014,0.044240878634577034
547,0.01422550052687039,0.015279241306638566,0.0019001066991604176,0.001274539845233581,0.03542166822106156
548,0.006322444678609061,0.0031612223393045306,0.00012154221272016502,0.0005848311072966913,0.02150701047121739
549,0.011064278187565857,0.0073761854583772385,0.0006451583754841185,0.0008162355147745055,0.03475430026130719
550,0.001053740779768177,0.0,0.0,0.00018374719410608602,0.0022275623149058356
551,0.002107481559536354,0.013171759747102212,0.00020849638613838477,0.00022461843276112945,0.0024741509756326585
552,0.002107481559536354,0.004741833508956796,0.00011722999823060451,0.00035931774761102084,0.0021220293880746545
553,0.0031612223393045306,0.0015806111696522653,8.263979321315169e-06,0.00028966513714986626,0.010752528712583139
554,0.0026343519494204425,0.001053740779768177,2.9770409831043622e-06,0.0003061338753663995,0.008092977903516891
555,0.01053740779768177,0.030558482613277132,0.0013032497311028447,0.0009538352186628604,0.026033289535045565
556,0.002107481559536354,0.0,0.0,0.00021654356853826787,0.007879887163934136
557,0.014752370916754477,0.01685985247629083,0.001053968042054444,0.001099288004151024,0.03889917780321811
558,0.0005268703898840885,0.0,0.0,0.00015801874093288027,0.0015744266658463276
559,0.002107481559536354,0.0005268703898840885,3.9571770002559233e-07,0.0002961660900259274,0.00817780273741793
560,0.012118018967334035,0.01053740779768177,0.0006766780353202904,0.0009058128740488634,0.04108197583351683
561,0.01685985247629083,0.016332982086406742,0.0016406862647618103,0.001048490304600386,0.047813678828986676
562,0.0031612223393045306,0.0031612223393045306,2.8643843801287828e-05,0.00036935136443837604,0.007685214077110922
563,0.0026343519494204425,0.0026343519494204425,9.109690744470772e-06,0.000339520504778078,0.007333322923619173
564,0.002107481559536354,0.0,0.0,0.00024315419224381807,0.004957367480849559
565,0.0005268703898840885,0.0,0.0,0.00014396397436499487,0.001736586202124133
566,0.004741833508956796,0.0,0.0,0.0003107562359343536,0.017841043404280218
567,0.011064278187565857,0.011591148577449946,0.0015416290741819781,0.0010280848535089374,0.038091800963806884
568,0.0015806111696522653,0.001053740779768177,3.564413326699156e-07,0.0002682534477997643,0.0018314332818827282
569,0.0136986301369863,0.015279241306638566,0.0016074872751532,0.0009113384240673999,0.03597824157852301
570,0.005795574288724973,0.001053740779768177,6.158924984047564e-05,0.0005369608901855846,0.010981718911841134
571,0.004214963119072708,0.0026343519494204425,3.799725914004641e-05,0.00037809596099416424,0.013034753326228355
572,0.0015806111696522653,0.0,0.0,0.0001936876693094468,0.004723446254201131
573,0.01053740779768177,0.008956796628029505,0.00027557685905260193,0.000945918776269386,0.03559418665950999
574,0.002107481559536354,0.0026343519494204425,7.650578610831812e-05,0.0002611771851492186,0.003957908272959659
575,0.004214963119072708,0.001053740779768177,0.0010866061543819928,0.0005789179096420243,0.005977760860049453
576,0.012118018967334035,0.011591148577449946,0.001497177186773289,0.0010629404279050758,0.025784299499505007
577,0.002107481559536354,0.0005268703898840885,1.1846025362340302e-08,0.00019855827819868964,0.008224639856830982
578,0.002107481559536354,0.0015806111696522653,3.6024679690257972e-06,0.00027813440927188367,0.003818541093533125
579,0.0015806111696522653,0.0,0.0,0.00018921891384945678,0.003629203212365492
580,0.0015806111696522653,0.0005268703898840885,6.704932290501344e-07,0.00021961765743827208,0.002396854787839951
581,0.001053740779768177,0.0026343519494204425,0.0005359712686216068,0.0002920431737871798,0.0007567825294954371
582,0.005795574288724973,0.008429926238145416,0.0008058681930647256,0.0004886254941827292,0.015381849930343687
583,0.0136986301369863,0.011064278187565857,0.0003846485184195061,0.0009037788989058694,0.037642746890959804
584,0.001053740779768177,0.0,0.0,0.00016056745496568234,0.0036736374729172093
585,0.0026343519494204425,0.002107481559536354,2.6017490225819565e-05,0.00026185308495045166,0.009760690908326628
586,0.02107481559536354,0.03371970495258166,0.002764290873160456,0.0018174766762280874,0.05168694137801447
587,0.004214963119072708,0.001053740779768177,1.1931009309538747e-05,0.00033616379542230213,0.012069835120877087
588,0.01053740779768177,0.0073761854583772385,0.00035604121651751136,0.0009910712206996966,0.019440666444376097
589,0.0031612223393045306,0.0015806111696522653,1.934099866188195e-05,0.000363757659973631,0.006157617418603015
590,0.02160168598524763,0.01791359325605901,0.0014359551236173532,0.0018728193239863076,0.04778392431208739
591,0.002107481559536354,0.001053740779768177,6.710753017106676e-06,0.00028548926580949073,0.0074434419302258446
592,0.011591148577449946,0.008956796628029505,0.0005178141723873883,0.0007220887849544269,0.029131571734157622
593,0.0073761854583772385,0.0036880927291886192,0.00013065348164803756,0.00042165625327999254,0.01823095214489237
594,0.007903055848261327,0.010010537407797681,0.0007823214319903663,0.0007770476044713384,0.012393728466695954
595,0.015279241306638566,0.011064278187565857,0.0024298947100976644,0.0012432928121726271,0.039887652877648755
596,0.019494204425711273,0.016332982086406742,0.0015901256293275113,0.0014109629901397991,0.05039088945783824
597,0.004214963119072708,0.001053740779768177,1.2275290271197819e-05,0.0003742890949789528,0.006311575872204068
598,0.060590094836670175,0.04056902002107481,0.01570400669954021,0.00438876913448408,0.1461636208984889
599,0.00684931506849315,0.010010537407797681,0.00021041398144661127,0.0004128599190571629,0.02195059586016561
600,0.002107481559536354,0.01053740779768177,0.00019694493580189325,0.00023014597344745363,0.009279463210954502
601,0.006322444678609061,0.0031612223393045306,0.0005943152015104192,0.00048323278111756744,0.014724196791291238
602,0.0026343519494204425,0.0015806111696522653,2.7405914727369648e-05,0.0002952439918924908,0.009332998983891314
603,0.007903055848261327,0.00684931506849315,0.0010797889607663184,0.0007215049104536051,0.030265364991320477
604,0.0005268703898840885,0.0,0.0,0.00018072683065267943,0.0016093125078504124
605,0.02423603793466807,0.03582718651211802,0.005823648251537901,0.0015802892711372855,0.06062629808661905
606,0.0031612223393045306,0.004214963119072708,0.00041172492997732494,0.0003910985979310353,0.007297784692032432
607,0.015806111696522653,0.0036880927291886192,0.00048042292654094785,0.0011422252062945394,0.039997144388100224
608,0.0005268703898840885,0.0005268703898840885,0.0,0.00021833311000641568,0.0015136088915927925
609,0.01791359325605901,0.01738672286617492,0.0012157355203137466,0.0016579470201607035,0.04292810289498889
610,0.002107481559536354,0.0015806111696522653,3.1382226374860022e-06,0.00021177742357882757,0.004114677821012481
611,0.0015806111696522653,0.0005268703898840885,2.7346557636647193e-08,0.00019206970584437888,0.004853025819243702
612,0.0015806111696522653,0.002107481559536354,2.2255519317682383e-05,0.0001927368528015434,0.0043006400054127975
613,0.001053740779768177,0.0,0.0,0.00018234199083282923,0.003060313987149839
614,0.001053740779768177,0.0005268703898840885,1.2771282366776175e-07,0.0002732434223777978,0.0011442742766989327
615,0.02476290832455216,0.02476290832455216,0.0036390485359948824,0.0017999670393184877,0.05412440112269501
616,0.011064278187565857,0.00684931506849315,0.000594710051435124,0.0008542797432174493,0.022401227591913014
617,0.026870389884088512,0.031612223393045306,0.006832494838280953,0.0018813206617620062,0.05676375674034469
618,0.0005268703898840885,0.0005268703898840885,0.0,0.0001325052564791992,0.0012671647351882205
619,0.002107481559536354,0.004741833508956796,0.00011989461600910905,0.00023474686779888465,0.007963213671419103
620,0.0136986301369863,0.011064278187565857,0.0022871856922690977,0.0010532099230931903,0.027502057170162814
621,0.011591148577449946,0.01685985247629083,0.002777548274457513,0.0008992871832951669,0.033735616488487684
622,0.0015806111696522653,0.0026343519494204425,0.00010928428935675536,0.00023159686714041702,0.005904451742738922
623,0.001053740779768177,0.0,0.0,0.00021873480629274866,0.0008263459962896342
624,0.0026343519494204425,0.004741833508956796,6.419431701047592e-05,0.00030070773366971796,0.010225961882156364
625,0.004741833508956796,0.004214963119072708,0.0011206119246900896,0.0009620987696492122,0.007731525497118912
626,0.0368809272918862,0.026870389884088512,0.006099057906310109,0.00257890442570205,0.08173947916228558
627,0.008956796628029505,0.00684931506849315,0.00024127356266813606,0.0008230907027246631,0.013855260823595636
628,0.001053740779768177,0.0,0.0,0.000210448753424663,0.002334292336823363
629,0.002107481559536354,0.002107481559536354,1.5225634766885267e-05,0.0002437499533318286,0.007167740551353349
630,0.001053740779768177,0.0,0.0,0.00023519594500741363,0.0002446243093008804
631,0.0,0.005268703898840885,0.0,0.00012354503234410322,9.071867476614494e-24
632,0.011591148577449946,0.004741833508956796,0.0004915198673455676,0.0008400350462624128,0.033074641948238
633,0.001053740779768177,0.0,0.0,0.00014337416519173818,1.8924959572030945e-05
634,0.0015806111696522653,0.004214963119072708,1.70411705849553e-05,0.00024203166180760376,0.001798528007152796
635,0.004741833508956796,0.004741833508956796,8.906553294437831e-05,0.00040786153550351943,0.008353586645197265
636,0.0073761854583772385,0.004214963119072708,0.00012567812278546487,0.0006327553722397257,0.022696425472134067
637,0.002107481559536354,0.0,0.0,0.0002210613417396844,0.008129731049491797
638,0.06269757639620653,0.07218124341412012,0.03418160724856655,0.0053892426382933485,0.12272158672853051
639,0.01791359325605901,0.02054794520547945,0.0018294377300369234,0.0014697114791447218,0.04086219568609209
640,0.016332982086406742,0.015806111696522653,0.0015732978886104213,0.0011354113088399883,0.05450784704865606
641,0.0036880927291886192,0.001053740779768177,2.4983419877929328e-06,0.00031311131978808705,0.010389930045268376
642,0.02107481559536354,0.020021074815595362,0.003651402384474781,0.0016558284141077973,0.05709344054291866
643,0.0031612223393045306,0.0026343519494204425,0.001994559526726452,0.0005038060608590618,0.01099628610729077
644,0.03530031612223393,0.03424657534246575,0.004788608378619802,0.0028382242227187188,0.09252617442643662
645,0.012118018967334035,0.005795574288724973,0.0002322047741313431,0.0008661038409881871,0.03180796794776854
646,0.007903055848261327,0.008956796628029505,0.0003387638447999365,0.0006418444644147582,0.021980382467735784
647,0.001053740779768177,0.0005268703898840885,0.0,0.0001993283609738859,0.0030527074743183424
648,0.0,0.005268703898840885,0.0,0.00012354503234410322,9.071867476614494e-24
649,0.009483667017913592,0.004741833508956796,0.00014942359658571123,0.0008462747151955834,0.02485714675379616
650,0.002107481559536354,0.0,0.0,0.0002357955121329552,0.0018779963848792446
651,0.004214963119072708,0.0015806111696522653,1.8841842644419205e-05,0.0003720538740670354,0.010711617209004846
652,0.023182297154899893,0.030558482613277132,0.006753005361047486,0.0018970121195128573,0.0629738788191476
653,0.0005268703898840885,0.0,0.0,0.00013026963803279098,0.0005131188521071113
654,0.031612223393045306,0.023182297154899893,0.003875673354519215,0.0022509495278163973,0.07493845867170673
655,0.0005268703898840885,0.010010537407797681,0.002960493686671236,0.00020847373207272973,0.0006482549113485101
656,0.0005268703898840885,0.0,0.0,0.00013287073650659984,1.8924959572030945e-05
657,0.0031612223393045306,0.0005268703898840885,1.1077104838639937e-06,0.00022443878478121948,0.003987706000383779
658,0.011064278187565857,0.006322444678609061,0.0005434791327695814,0.0007664352051826103,0.01899262125669131
659,0.007903055848261327,0.0031612223393045306,0.0001395173854532411,0.0006257178861618368,0.02384474542326585
660,0.002107481559536354,0.002107481559536354,9.690977657093723e-06,0.00031458352873472013,0.006023449325487696
661,0.001053740779768177,0.0,0.0,0.00015245081854553153,0.0007455781318015287
662,0.0015806111696522653,0.0005268703898840885,1.919359852939189e-07,0.000245699373692552,0.0002446243093008804
663,0.001053740779768177,0.0,0.0,0.0001422914833410896,0.0015856755285331165
664,0.0005268703898840885,0.0,0.0,0.00013287073650659984,1.8924959572030945e-05
665,0.0005268703898840885,0.0005268703898840885,0.0,0.00013287073650659984,1.8924959572030945e-05
666,0.0026343519494204425,0.0026343519494204425,3.679171310823585e-05,0.00031219720237558445,0.006580210555245792
667,0.005795574288724973,0.005268703898840885,0.0001148059345969476,0.0005398194568886373,0.012648877491540467
668,0.0005268703898840885,0.0,0.0,0.00013287073650659984,1.8924959572030945e-05
669,0.002107481559536354,0.0005268703898840885,3.764419724522935e-06,0.0002633434373235173,0.003870220364809372
670,0.0005268703898840885,0.0,0.0,0.00013287073650659984,1.8924959572030945e-05
671,0.0005268703898840885,0.0,0.0,0.00013287073650659984,1.8924959572030945e-05
672,0.0005268703898840885,0.0,0.0,0.00013287073650659984,1.8924959572030945e-05
673,0.01738672286617492,0.015279241306638566,0.002535390063350951,0.001493411505829833,0.04800997444562307
674,0.005268703898840885,0.009483667017913592,0.0003728630850729502,0.0005325360510163928,0.011408958257862272
675,0.0031612223393045306,0.0005268703898840885,4.110639674966921e-06,0.0002363223056055564,0.011716873350492584
676,0.005268703898840885,0.0026343519494204425,8.043066425457237e-05,0.0004402652273349742,0.009904839196662596
677,0.002107481559536354,0.0005268703898840885,1.9135849360063466e-06,0.0002415121453682683,0.006835529336289258
678,0.004214963119072708,0.005795574288724973,0.000143410997215871,0.00039958781877828337,0.017031665992828602
679,0.0273972602739726,0.0410958904109589,0.008370431317539494,0.002352058991338256,0.05320016415007862
680,0.0015806111696522653,0.001053740779768177,1.8984866214812064e-06,0.0002007167016586933,0.003942496995781088
681,0.013171759747102212,0.02160168598524763,0.000963708398504912,0.0010847059100515036,0.03175837097650336
682,0.002107481559536354,0.0,0.0,0.00020096355543331744,0.004918245389783215
683,0.012644889357218123,0.012118018967334035,0.0008824173004690846,0.0010650193017008693,0.04498591507236165
684,0.0005268703898840885,0.0,0.0,0.00015706384966443021,0.001042978603262076
685,0.0005268703898840885,0.0005268703898840885,0.0,0.00015823915942981306,0.0020035776263743104
686,0.012644889357218123,0.01791359325605901,0.0013677038655559835,0.000978767899020174,0.025330969695687072
687,0.028977871443624865,0.03108535300316122,0.006680387763749259,0.002391388556888063,0.07303906839702823
688,0.004741833508956796,0.002107481559536354,3.4279936874686244e-05,0.0005526731369252817,0.013742862303967901
689,0.0031612223393045306,0.001053740779768177,1.1116263495696378e-06,0.00032482890057380773,0.007867941983019582
690,0.0005268703898840885,0.0,0.0,0.00018810156181659388,0.0006397663466584399
691,0.001053740779768177,0.0,0.0,0.00015711442838639512,0.0007415653257761497
692,0.0005268703898840885,0.0,0.0,0.00013026963803279098,0.0005131188521071113
693,0.0005268703898840885,0.0,0.0,0.00013026963803279098,0.0005131188521071113
694,0.0005268703898840885,0.0,0.0,0.00013026963803279098,0.0005131188521071113
695,0.0005268703898840885,0.0,0.0,0.00013026963803279098,0.0005131188521071113
696,0.0005268703898840885,0.001053740779768177,6.378116360158002e-07,0.00014573672115521664,0.002798492010369584
697,0.03530031612223393,0.032665964172813484,0.006917221758210618,0.0026806032395011014,0.07170030078303989
698,0.0073761854583772385,0.0005268703898840885,5.672843225476205e-06,0.0006778725024978728,0.02229697157730662
699,0.006322444678609061,0.0036880927291886192,0.0012713817399054256,0.0009115483295044965,0.01381432867240099
700,0.005795574288724973,0.0073761854583772385,0.00013730076803652097,0.0004918597156689938,0.017570658754886552
701,0.02160168598524763,0.02107481559536354,0.0022323469047915096,0.0020842544168351096,0.051132821385433354
702,0.0005268703898840885,0.0,0.0,0.00016727900859656025,0.001401617639601089
703,0.001053740779768177,0.0,0.0,0.00019840830885866083,0.0023068496119668315
704,0.029504741833508954,0.053213909378292935,0.010196148458387769,0.0023562148079832104,0.0624958277425312
705,0.001053740779768177,0.004214963119072708,0.0003641423252626971,0.00023691343966962688,0.002426049561119578
706,0.0073761854583772385,0.011064278187565857,0.001996205334655115,0.0007147237801055568,0.0174894386290502
707,0.011064278187565857,0.0,0.0,0.0007518089763696033,0.028007835813848858
708,0.02160168598524763,0.0136986301369863,0.0014566151698284543,0.001456792690289514,0.052190936555756566
709,0.0005268703898840885,0.0015806111696522653,6.592992676942132e-07,0.0001549710439232543,0.0004900715660431173
710,0.01422550052687039,0.012644889357218123,0.0021794881717716965,0.0010210215588377651,0.02001370240246687
711,0.025289778714436245,0.015279241306638566,0.006527943577110423,0.001873803927167429,0.05920104811292931
712,0.01685985247629083,0.012644889357218123,0.002112426087563831,0.0011024311387307093,0.04698049696480501
713,0.05005268703898841,0.07797681770284509,0.02513267777441242,0.0038701731196683522,0.09585548311322667
714,0.0136986301369863,0.013171759747102212,0.0035075835975830996,0.0015234556472426297,0.03133583540247311
715,0.001053740779768177,0.001053740779768177,2.7650317233522647e-06,0.00018043084824092648,0.0048020696367438945
716,0.0031612223393045306,0.002107481559536354,1.1627383821586224e-05,0.0003415975050062893,0.012876808383090734
717,0.0005268703898840885,0.0,0.0,0.00014573672115521664,0.002798492010369584
718,0.0005268703898840885,0.0,0.0,0.00014573672115521664,0.002798492010369584
719,0.025289778714436245,0.0184404636459431,0.0013369573927703834,0.001926804536651897,0.05412604459716854
720,0.002107481559536354,0.0015806111696522653,2.578172207340215e-05,0.0002629071908050816,0.004800472388906066
721,0.0073761854583772385,0.005268703898840885,0.0025220679655265418,0.0007105273330615684,0.018119401449668168
722,0.0005268703898840885,0.0,0.0,0.00017091147725842632,0.0008835181580644034
723,0.002107481559536354,0.001053740779768177,0.0,0.0003266982009458431,0.003151246510918776
724,0.005268703898840885,0.002107481559536354,6.104230292042835e-05,0.0004255833831276299,0.022077831367455135
725,0.015806111696522653,0.01685985247629083,0.0027866627592260267,0.0015646865535683977,0.04331950072276543
726,0.004741833508956796,0.004214963119072708,0.00011846323549629952,0.00042034008263479544,0.0196889831067105
727,0.005268703898840885,0.005795574288724973,0.00010186990753103071,0.0004074355559904371,0.013829494495967364
728,0.004741833508956796,0.0073761854583772385,0.0004404985480668335,0.0006288917885318251,0.012888450285900376
729,0.0015806111696522653,0.0,0.0,0.0003075327696501457,0.0033545988628258796
730,0.0005268703898840885,0.0,0.0,0.00016175813696732224,0.00037623985144492417
731,0.0026343519494204425,0.002107481559536354,2.4953834309668606e-05,0.0003418560904082923,0.006425514803650446
732,0.0036880927291886192,0.0031612223393045306,7.42072329728408e-05,0.0004065128776088971,0.00814151658008179
733,0.012644889357218123,0.03371970495258166,0.0009461663144629548,0.0009806492809420677,0.02673287507182915
734,0.006322444678609061,0.004741833508956796,0.00025985984234133653,0.000387265521989525,0.01810133106833522
735,0.005795574288724973,0.004214963119072708,0.00025846843398978224,0.0005596302341346732,0.009397266356616437
736,0.001053740779768177,0.0005268703898840885,3.59786104383474e-06,0.0002141152602565048,0.0051921218807501664
737,0.0015806111696522653,0.0005268703898840885,2.556944496705722e-06,0.00023708136592942526,0.0061800789531608735
738,0.007903055848261327,0.004214963119072708,0.0021189417022174457,0.0007703121648766207,0.026523639839621128
739,0.007903055848261327,0.009483667017913592,0.0006083208423544928,0.0005552609210001303,0.01907928895829508
740,0.005268703898840885,0.0026343519494204425,6.443153053799412e-05,0.00045519441795268756,0.00970537600049692
741,0.007903055848261327,0.007903055848261327,0.00016472177301430003,0.0005917819024772968,0.026002591927474197
742,0.0005268703898840885,0.0,0.0,0.00016448478299838039,0.0009863790411302103
743,0.002107481559536354,0.0,0.0,0.0002201349697632436,0.009259940079418917
744,0.001053740779768177,0.0,0.0,0.0001948422626399292,0.004220401770325537
745,0.0005268703898840885,0.0,0.0,0.00014975501032669138,0.0005569894787477708
746,0.001053740779768177,0.0005268703898840885,0.0,0.0002231343306370248,0.0033643929584166905
